sub,File.name,condition,time,Mean.Pitch
31,P031_stranger_Talk_match_Post_Trial_3_2023-06-13,match,post,239.8402794
31,P031_stranger_Talk_match_Post_Trial_4_2023-06-13,match,post,260.017467
31,P031_stranger_Talk_match_Post_Trial_5_2023-06-13,match,post,261.8278898
31,P031_stranger_Talk_match_Post_Trial_6_2023-06-13,match,post,264.3809807
31,P031_stranger_Talk_match_Post_Trial_7_2023-06-13,match,post,262.3057711
31,P031_stranger_Talk_match_Post_Trial_8_2023-06-13,match,post,263.6296304
31,P031_stranger_Talk_match_Post_Trial_9_2023-06-13,match,post,259.897177
31,P031_stranger_Talk_match_Post_Trial_10_2023-06-13,match,post,253.3948045
31,P031_stranger_Talk_match_Pre_Trial_1_2023-06-13,match,pre,251.1730869
31,P031_stranger_Talk_match_Pre_Trial_2_2023-06-13,match,pre,234.1663918
31,P031_stranger_Talk_match_Pre_Trial_3_2023-06-13,match,pre,238.5349132
31,P031_stranger_Talk_match_Pre_Trial_4_2023-06-13,match,pre,257.4139818
31,P031_stranger_Talk_match_Pre_Trial_5_2023-06-13,match,pre,245.2104679
31,P031_stranger_Talk_match_Pre_Trial_6_2023-06-13,match,pre,242.69112
31,P031_stranger_Talk_match_Pre_Trial_7_2023-06-13,match,pre,262.149943
31,P031_stranger_Talk_match_Pre_Trial_8_2023-06-13,match,pre,247.0274455
31,P031_stranger_Talk_match_Pre_Trial_9_2023-06-13,match,pre,270.3279915
31,P031_stranger_Talk_match_Pre_Trial_10_2023-06-13,match,pre,257.5107856
31,P031_stranger_Talk_mis_Post_Trial_1_2023-06-13,mismatch,post,221.6165188
31,P031_stranger_Talk_mis_Post_Trial_2_2023-06-13,mismatch,post,230.2010217
31,P031_stranger_Talk_mis_Post_Trial_3_2023-06-13,mismatch,post,239.1417556
31,P031_stranger_Talk_mis_Post_Trial_4_2023-06-13,mismatch,post,242.4804968
31,P031_stranger_Talk_mis_Post_Trial_5_2023-06-13,mismatch,post,233.1781648
31,P031_stranger_Talk_mis_Post_Trial_6_2023-06-13,mismatch,post,223.6248685
31,P031_stranger_Talk_mis_Post_Trial_7_2023-06-13,mismatch,post,221.1487086
31,P031_stranger_Talk_mis_Post_Trial_8_2023-06-13,mismatch,post,222.7477155
31,P031_stranger_Talk_mis_Post_Trial_9_2023-06-13,mismatch,post,240.9545643
31,P031_stranger_Talk_mis_Post_Trial_10_2023-06-13,mismatch,post,245.5658748
31,P031_stranger_Talk_mis_Pre_Trial_1_2023-06-13,mismatch,pre,246.0662289
31,P031_stranger_Talk_mis_Pre_Trial_2_2023-06-13,mismatch,pre,251.7626601
31,P031_stranger_Talk_mis_Pre_Trial_3_2023-06-13,mismatch,pre,250.4939763
31,P031_stranger_Talk_mis_Pre_Trial_4_2023-06-13,mismatch,pre,250.416021
31,P031_stranger_Talk_mis_Pre_Trial_5_2023-06-13,mismatch,pre,247.9306487
31,P031_stranger_Talk_mis_Pre_Trial_6_2023-06-13,mismatch,pre,252.9641366
31,P031_stranger_Talk_mis_Pre_Trial_7_2023-06-13,mismatch,pre,261.7635439
31,P031_stranger_Talk_mis_Pre_Trial_8_2023-06-13,mismatch,pre,248.7677876
31,P031_stranger_Talk_mis_Pre_Trial_9_2023-06-13,mismatch,pre,253.3919324
31,P031_stranger_Talk_mis_Pre_Trial_10_2023-06-13,mismatch,pre,250.4536351
32,P032_stranger_Talk_match_Post_Trial_1_2023-06-13,match,post,151.8981112
32,P032_stranger_Talk_match_Post_Trial_2_2023-06-13,match,post,151.4085922
32,P032_stranger_Talk_match_Post_Trial_3_2023-06-13,match,post,154.3414042
32,P032_stranger_Talk_match_Post_Trial_4_2023-06-13,match,post,152.8831416
32,P032_stranger_Talk_match_Post_Trial_5_2023-06-13,match,post,151.3174163
32,P032_stranger_Talk_match_Post_Trial_6_2023-06-13,match,post,153.4919358
32,P032_stranger_Talk_match_Post_Trial_7_2023-06-13,match,post,151.8119414
32,P032_stranger_Talk_match_Post_Trial_8_2023-06-13,match,post,153.7993882
32,P032_stranger_Talk_match_Post_Trial_9_2023-06-13,match,post,173.4101687
32,P032_stranger_Talk_match_Post_Trial_10_2023-06-13,match,post,148.8938553
32,P032_stranger_Talk_match_Pre_Trial_1_2023-06-13,match,pre,132.9234016
32,P032_stranger_Talk_match_Pre_Trial_2_2023-06-13,match,pre,131.4683924
32,P032_stranger_Talk_match_Pre_Trial_3_2023-06-13,match,pre,132.1931824
32,P032_stranger_Talk_match_Pre_Trial_4_2023-06-13,match,pre,132.7292887
32,P032_stranger_Talk_match_Pre_Trial_5_2023-06-13,match,pre,133.0709686
32,P032_stranger_Talk_match_Pre_Trial_6_2023-06-13,match,pre,129.1601946
32,P032_stranger_Talk_match_Pre_Trial_7_2023-06-13,match,pre,133.0159854
32,P032_stranger_Talk_match_Pre_Trial_8_2023-06-13,match,pre,132.087238
32,P032_stranger_Talk_match_Pre_Trial_9_2023-06-13,match,pre,133.5540115
32,P032_stranger_Talk_match_Pre_Trial_10_2023-06-13,match,pre,131.009965
32,P032_stranger_Talk_mis_Post_Trial_1_2023-06-13,mismatch,post,145.4982061
32,P032_stranger_Talk_mis_Post_Trial_2_2023-06-13,mismatch,post,143.7964071
32,P032_stranger_Talk_mis_Post_Trial_3_2023-06-13,mismatch,post,146.5284724
32,P032_stranger_Talk_mis_Post_Trial_4_2023-06-13,mismatch,post,145.2361191
32,P032_stranger_Talk_mis_Post_Trial_5_2023-06-13,mismatch,post,142.3604727
32,P032_stranger_Talk_mis_Post_Trial_6_2023-06-13,mismatch,post,145.8512488
32,P032_stranger_Talk_mis_Post_Trial_7_2023-06-13,mismatch,post,145.0927828
32,P032_stranger_Talk_mis_Post_Trial_8_2023-06-13,mismatch,post,143.9136447
32,P032_stranger_Talk_mis_Post_Trial_9_2023-06-13,mismatch,post,145.7598713
32,P032_stranger_Talk_mis_Post_Trial_10_2023-06-13,mismatch,post,148.3845677
32,P032_stranger_Talk_mis_Pre_Trial_1_2023-06-13,mismatch,pre,146.6710825
32,P032_stranger_Talk_mis_Pre_Trial_2_2023-06-13,mismatch,pre,151.202153
32,P032_stranger_Talk_mis_Pre_Trial_3_2023-06-13,mismatch,pre,147.0584805
32,P032_stranger_Talk_mis_Pre_Trial_4_2023-06-13,mismatch,pre,145.8037562
32,P032_stranger_Talk_mis_Pre_Trial_5_2023-06-13,mismatch,pre,145.6846109
32,P032_stranger_Talk_mis_Pre_Trial_6_2023-06-13,mismatch,pre,144.9776886
32,P032_stranger_Talk_mis_Pre_Trial_7_2023-06-13,mismatch,pre,147.7034381
32,P032_stranger_Talk_mis_Pre_Trial_8_2023-06-13,mismatch,pre,147.4480318
32,P032_stranger_Talk_mis_Pre_Trial_9_2023-06-13,mismatch,pre,143.0135463
32,P032_stranger_Talk_mis_Pre_Trial_10_2023-06-13,mismatch,pre,147.4995662
33,P033_stranger_Talk_match_Post_Trial_1_2023-06-14,match,post,217.4919027
33,P033_stranger_Talk_match_Post_Trial_2_2023-06-14,match,post,178.0694285
33,P033_stranger_Talk_match_Post_Trial_3_2023-06-14,match,post,185.9824775
33,P033_stranger_Talk_match_Post_Trial_4_2023-06-14,match,post,214.6224029
33,P033_stranger_Talk_match_Post_Trial_5_2023-06-14,match,post,220.40312
33,P033_stranger_Talk_match_Post_Trial_6_2023-06-14,match,post,225.1829204
33,P033_stranger_Talk_match_Post_Trial_7_2023-06-14,match,post,225.2815644
33,P033_stranger_Talk_match_Post_Trial_8_2023-06-14,match,post,234.4941325
33,P033_stranger_Talk_match_Post_Trial_9_2023-06-14,match,post,232.7897834
33,P033_stranger_Talk_match_Post_Trial_10_2023-06-14,match,post,219.8389974
33,P033_stranger_Talk_match_Pre_Trial_1_2023-06-14,match,pre,208.5576139
33,P033_stranger_Talk_match_Pre_Trial_2_2023-06-14,match,pre,182.466094
33,P033_stranger_Talk_match_Pre_Trial_3_2023-06-14,match,pre,188.2926162
33,P033_stranger_Talk_match_Pre_Trial_4_2023-06-14,match,pre,198.5796039
33,P033_stranger_Talk_match_Pre_Trial_5_2023-06-14,match,pre,183.0755165
33,P033_stranger_Talk_match_Pre_Trial_6_2023-06-14,match,pre,177.4187926
33,P033_stranger_Talk_match_Pre_Trial_7_2023-06-14,match,pre,194.9644691
33,P033_stranger_Talk_match_Pre_Trial_8_2023-06-14,match,pre,185.2526652
33,P033_stranger_Talk_match_Pre_Trial_9_2023-06-14,match,pre,193.7330725
33,P033_stranger_Talk_match_Pre_Trial_10_2023-06-14,match,pre,188.3560982
33,P033_stranger_Talk_mis_Post_Trial_1_2023-06-14,mismatch,post,224.9279721
33,P033_stranger_Talk_mis_Post_Trial_2_2023-06-14,mismatch,post,225.9746807
33,P033_stranger_Talk_mis_Post_Trial_3_2023-06-14,mismatch,post,195.1212776
33,P033_stranger_Talk_mis_Post_Trial_4_2023-06-14,mismatch,post,201.9036417
33,P033_stranger_Talk_mis_Post_Trial_5_2023-06-14,mismatch,post,225.3234897
33,P033_stranger_Talk_mis_Post_Trial_6_2023-06-14,mismatch,post,226.210825
33,P033_stranger_Talk_mis_Post_Trial_7_2023-06-14,mismatch,post,223.2384617
33,P033_stranger_Talk_mis_Post_Trial_8_2023-06-14,mismatch,post,227.6673349
33,P033_stranger_Talk_mis_Post_Trial_9_2023-06-14,mismatch,post,227.846801
33,P033_stranger_Talk_mis_Post_Trial_10_2023-06-14,mismatch,post,228.0928355
33,P033_stranger_Talk_mis_Pre_Trial_1_2023-06-14,mismatch,pre,177.4205595
33,P033_stranger_Talk_mis_Pre_Trial_2_2023-06-14,mismatch,pre,217.9868677
33,P033_stranger_Talk_mis_Pre_Trial_3_2023-06-14,mismatch,pre,215.0366569
33,P033_stranger_Talk_mis_Pre_Trial_4_2023-06-14,mismatch,pre,212.7553097
33,P033_stranger_Talk_mis_Pre_Trial_5_2023-06-14,mismatch,pre,192.7259887
33,P033_stranger_Talk_mis_Pre_Trial_6_2023-06-14,mismatch,pre,180.2289052
33,P033_stranger_Talk_mis_Pre_Trial_7_2023-06-14,mismatch,pre,174.3643158
33,P033_stranger_Talk_mis_Pre_Trial_8_2023-06-14,mismatch,pre,186.5388411
33,P033_stranger_Talk_mis_Pre_Trial_9_2023-06-14,mismatch,pre,178.6366846
33,P033_stranger_Talk_mis_Pre_Trial_10_2023-06-14,mismatch,pre,173.1135891
34,P034_stranger_Talk_match_Post_Trial_1_2023-06-15,match,post,134.9736136
34,P034_stranger_Talk_match_Post_Trial_2_2023-06-15,match,post,134.6773229
34,P034_stranger_Talk_match_Post_Trial_3_2023-06-15,match,post,129.4672497
34,P034_stranger_Talk_match_Post_Trial_4_2023-06-15,match,post,134.8725947
34,P034_stranger_Talk_match_Post_Trial_5_2023-06-15,match,post,131.2168229
34,P034_stranger_Talk_match_Post_Trial_6_2023-06-15,match,post,142.0537015
34,P034_stranger_Talk_match_Post_Trial_7_2023-06-15,match,post,124.3872883
34,P034_stranger_Talk_match_Post_Trial_8_2023-06-15,match,post,129.5560021
34,P034_stranger_Talk_match_Post_Trial_9_2023-06-15,match,post,128.2630985
34,P034_stranger_Talk_match_Post_Trial_10_2023-06-15,match,post,135.2049318
34,P034_stranger_Talk_match_Pre_Trial_1_2023-06-15,match,pre,127.6968034
34,P034_stranger_Talk_match_Pre_Trial_2_2023-06-15,match,pre,121.7893045
34,P034_stranger_Talk_match_Pre_Trial_3_2023-06-15,match,pre,119.8494415
34,P034_stranger_Talk_match_Pre_Trial_4_2023-06-15,match,pre,120.9964566
34,P034_stranger_Talk_match_Pre_Trial_5_2023-06-15,match,pre,120.4570058
34,P034_stranger_Talk_match_Pre_Trial_6_2023-06-15,match,pre,125.8735015
34,P034_stranger_Talk_match_Pre_Trial_7_2023-06-15,match,pre,124.1083618
34,P034_stranger_Talk_match_Pre_Trial_8_2023-06-15,match,pre,122.582741
34,P034_stranger_Talk_match_Pre_Trial_9_2023-06-15,match,pre,125.5384495
34,P034_stranger_Talk_match_Pre_Trial_10_2023-06-15,match,pre,127.7697301
34,P034_stranger_Talk_mis_Post_Trial_1_2023-06-15,mismatch,post,138.5257553
34,P034_stranger_Talk_mis_Post_Trial_2_2023-06-15,mismatch,post,133.5027828
34,P034_stranger_Talk_mis_Post_Trial_3_2023-06-15,mismatch,post,134.8147281
34,P034_stranger_Talk_mis_Post_Trial_4_2023-06-15,mismatch,post,141.4549092
34,P034_stranger_Talk_mis_Post_Trial_5_2023-06-15,mismatch,post,139.3423586
34,P034_stranger_Talk_mis_Post_Trial_6_2023-06-15,mismatch,post,135.4265507
34,P034_stranger_Talk_mis_Post_Trial_7_2023-06-15,mismatch,post,137.381405
34,P034_stranger_Talk_mis_Post_Trial_8_2023-06-15,mismatch,post,137.7411125
34,P034_stranger_Talk_mis_Post_Trial_9_2023-06-15,mismatch,post,137.2645583
34,P034_stranger_Talk_mis_Post_Trial_10_2023-06-15,mismatch,post,137.2826265
34,P034_stranger_Talk_mis_Pre_Trial_1_2023-06-15,mismatch,pre,129.2853249
34,P034_stranger_Talk_mis_Pre_Trial_2_2023-06-15,mismatch,pre,140.9607974
34,P034_stranger_Talk_mis_Pre_Trial_3_2023-06-15,mismatch,pre,128.0244616
34,P034_stranger_Talk_mis_Pre_Trial_4_2023-06-15,mismatch,pre,129.6228335
34,P034_stranger_Talk_mis_Pre_Trial_5_2023-06-15,mismatch,pre,125.4186331
34,P034_stranger_Talk_mis_Pre_Trial_6_2023-06-15,mismatch,pre,127.1420587
34,P034_stranger_Talk_mis_Pre_Trial_7_2023-06-15,mismatch,pre,125.8757118
34,P034_stranger_Talk_mis_Pre_Trial_8_2023-06-15,mismatch,pre,125.8175202
34,P034_stranger_Talk_mis_Pre_Trial_9_2023-06-15,mismatch,pre,129.5964914
34,P034_stranger_Talk_mis_Pre_Trial_10_2023-06-15,mismatch,pre,128.342568
35,P035_stranger_Talk_match_Post_Trial_1_2023-06-15,match,post,257.5404932
35,P035_stranger_Talk_match_Post_Trial_2_2023-06-15,match,post,257.5858099
35,P035_stranger_Talk_match_Post_Trial_3_2023-06-15,match,post,249.390611
35,P035_stranger_Talk_match_Post_Trial_4_2023-06-15,match,post,251.9426855
35,P035_stranger_Talk_match_Post_Trial_5_2023-06-15,match,post,248.4708732
35,P035_stranger_Talk_match_Post_Trial_6_2023-06-15,match,post,248.6520792
35,P035_stranger_Talk_match_Post_Trial_7_2023-06-15,match,post,249.6488753
35,P035_stranger_Talk_match_Post_Trial_8_2023-06-15,match,post,247.7419629
35,P035_stranger_Talk_match_Post_Trial_9_2023-06-15,match,post,252.7288698
35,P035_stranger_Talk_match_Post_Trial_10_2023-06-15,match,post,231.9515375
35,P035_stranger_Talk_match_Pre_Trial_1_2023-06-15,match,pre,231.9989287
35,P035_stranger_Talk_match_Pre_Trial_2_2023-06-15,match,pre,225.2784548
35,P035_stranger_Talk_match_Pre_Trial_3_2023-06-15,match,pre,229.3032624
35,P035_stranger_Talk_match_Pre_Trial_4_2023-06-15,match,pre,235.5551444
35,P035_stranger_Talk_match_Pre_Trial_5_2023-06-15,match,pre,233.9041233
35,P035_stranger_Talk_match_Pre_Trial_6_2023-06-15,match,pre,236.6608734
35,P035_stranger_Talk_match_Pre_Trial_7_2023-06-15,match,pre,236.5965376
35,P035_stranger_Talk_match_Pre_Trial_8_2023-06-15,match,pre,230.6284961
35,P035_stranger_Talk_match_Pre_Trial_9_2023-06-15,match,pre,229.4687687
35,P035_stranger_Talk_match_Pre_Trial_10_2023-06-15,match,pre,231.7596646
35,P035_stranger_Talk_mis_Post_Trial_1_2023-06-15,mismatch,post,240.6609542
35,P035_stranger_Talk_mis_Post_Trial_2_2023-06-15,mismatch,post,254.8771702
35,P035_stranger_Talk_mis_Post_Trial_3_2023-06-15,mismatch,post,252.7825279
35,P035_stranger_Talk_mis_Post_Trial_4_2023-06-15,mismatch,post,246.6158116
35,P035_stranger_Talk_mis_Post_Trial_5_2023-06-15,mismatch,post,249.0981437
35,P035_stranger_Talk_mis_Post_Trial_6_2023-06-15,mismatch,post,243.0874666
35,P035_stranger_Talk_mis_Post_Trial_7_2023-06-15,mismatch,post,239.7557376
35,P035_stranger_Talk_mis_Post_Trial_8_2023-06-15,mismatch,post,248.7357822
35,P035_stranger_Talk_mis_Post_Trial_9_2023-06-15,mismatch,post,247.1107108
35,P035_stranger_Talk_mis_Post_Trial_10_2023-06-15,mismatch,post,247.3303459
35,P035_stranger_Talk_mis_Pre_Trial_1_2023-06-15,mismatch,pre,251.1736358
35,P035_stranger_Talk_mis_Pre_Trial_2_2023-06-15,mismatch,pre,236.58663
35,P035_stranger_Talk_mis_Pre_Trial_3_2023-06-15,mismatch,pre,255.8520549
35,P035_stranger_Talk_mis_Pre_Trial_4_2023-06-15,mismatch,pre,247.1408232
35,P035_stranger_Talk_mis_Pre_Trial_5_2023-06-15,mismatch,pre,264.2495937
35,P035_stranger_Talk_mis_Pre_Trial_6_2023-06-15,mismatch,pre,257.0693881
35,P035_stranger_Talk_mis_Pre_Trial_7_2023-06-15,mismatch,pre,249.4776022
35,P035_stranger_Talk_mis_Pre_Trial_8_2023-06-15,mismatch,pre,244.1998257
35,P035_stranger_Talk_mis_Pre_Trial_9_2023-06-15,mismatch,pre,247.2375222
35,P035_stranger_Talk_mis_Pre_Trial_10_2023-06-15,mismatch,pre,245.4367254
36,P036_stranger_Talk_match_Post_Trial_1_2023-06-16,match,post,205.2452693
36,P036_stranger_Talk_match_Post_Trial_2_2023-06-16,match,post,205.3543026
36,P036_stranger_Talk_match_Post_Trial_3_2023-06-16,match,post,205.3746417
36,P036_stranger_Talk_match_Post_Trial_4_2023-06-16,match,post,204.4168972
36,P036_stranger_Talk_match_Post_Trial_5_2023-06-16,match,post,206.988518
36,P036_stranger_Talk_match_Post_Trial_6_2023-06-16,match,post,205.4139429
36,P036_stranger_Talk_match_Post_Trial_7_2023-06-16,match,post,204.2745383
36,P036_stranger_Talk_match_Post_Trial_8_2023-06-16,match,post,207.2622542
36,P036_stranger_Talk_match_Post_Trial_9_2023-06-16,match,post,204.1101641
36,P036_stranger_Talk_match_Post_Trial_10_2023-06-16,match,post,210.8805055
36,P036_stranger_Talk_match_Pre_Trial_1_2023-06-16,match,pre,188.100207
36,P036_stranger_Talk_match_Pre_Trial_2_2023-06-16,match,pre,189.1856291
36,P036_stranger_Talk_match_Pre_Trial_3_2023-06-16,match,pre,196.919097
36,P036_stranger_Talk_match_Pre_Trial_4_2023-06-16,match,pre,193.1482329
36,P036_stranger_Talk_match_Pre_Trial_5_2023-06-16,match,pre,195.4717384
36,P036_stranger_Talk_match_Pre_Trial_6_2023-06-16,match,pre,190.3967457
36,P036_stranger_Talk_match_Pre_Trial_7_2023-06-16,match,pre,197.1863239
36,P036_stranger_Talk_match_Pre_Trial_8_2023-06-16,match,pre,196.9676564
36,P036_stranger_Talk_match_Pre_Trial_9_2023-06-16,match,pre,195.4335726
36,P036_stranger_Talk_match_Pre_Trial_10_2023-06-16,match,pre,194.6389073
36,P036_stranger_Talk_mis_Post_Trial_1_2023-06-16,mismatch,post,216.1451657
36,P036_stranger_Talk_mis_Post_Trial_2_2023-06-16,mismatch,post,209.8993786
36,P036_stranger_Talk_mis_Post_Trial_3_2023-06-16,mismatch,post,210.1669605
36,P036_stranger_Talk_mis_Post_Trial_4_2023-06-16,mismatch,post,208.9186133
36,P036_stranger_Talk_mis_Post_Trial_5_2023-06-16,mismatch,post,214.0939023
36,P036_stranger_Talk_mis_Post_Trial_6_2023-06-16,mismatch,post,211.9944705
36,P036_stranger_Talk_mis_Post_Trial_7_2023-06-16,mismatch,post,207.5787916
36,P036_stranger_Talk_mis_Post_Trial_8_2023-06-16,mismatch,post,211.9269079
36,P036_stranger_Talk_mis_Post_Trial_9_2023-06-16,mismatch,post,209.6730225
36,P036_stranger_Talk_mis_Post_Trial_10_2023-06-16,mismatch,post,208.518489
36,P036_stranger_Talk_mis_Pre_Trial_1_2023-06-16,mismatch,pre,214.396267
36,P036_stranger_Talk_mis_Pre_Trial_2_2023-06-16,mismatch,pre,234.6151737
36,P036_stranger_Talk_mis_Pre_Trial_3_2023-06-16,mismatch,pre,210.5292955
36,P036_stranger_Talk_mis_Pre_Trial_4_2023-06-16,mismatch,pre,207.7280376
36,P036_stranger_Talk_mis_Pre_Trial_5_2023-06-16,mismatch,pre,193.0228697
36,P036_stranger_Talk_mis_Pre_Trial_6_2023-06-16,mismatch,pre,195.0230106
36,P036_stranger_Talk_mis_Pre_Trial_7_2023-06-16,mismatch,pre,210.2613989
36,P036_stranger_Talk_mis_Pre_Trial_8_2023-06-16,mismatch,pre,213.5534861
36,P036_stranger_Talk_mis_Pre_Trial_9_2023-06-16,mismatch,pre,215.2923605
36,P036_stranger_Talk_mis_Pre_Trial_10_2023-06-16,mismatch,pre,215.8281672
37,P037_stranger_Talk_match_Post_Trial_1_2023-06-19,match,post,224.7711646
37,P037_stranger_Talk_match_Post_Trial_2_2023-06-19,match,post,228.1973883
37,P037_stranger_Talk_match_Post_Trial_3_2023-06-19,match,post,223.0875355
37,P037_stranger_Talk_match_Post_Trial_4_2023-06-19,match,post,221.9472545
37,P037_stranger_Talk_match_Post_Trial_5_2023-06-19,match,post,222.0506607
37,P037_stranger_Talk_match_Post_Trial_6_2023-06-19,match,post,224.7537457
37,P037_stranger_Talk_match_Post_Trial_7_2023-06-19,match,post,230.7702731
37,P037_stranger_Talk_match_Post_Trial_8_2023-06-19,match,post,222.7653697
37,P037_stranger_Talk_match_Post_Trial_9_2023-06-19,match,post,224.6563027
37,P037_stranger_Talk_match_Post_Trial_10_2023-06-19,match,post,222.8123286
37,P037_stranger_Talk_match_Pre_Trial_1_2023-06-19,match,pre,203.9385778
37,P037_stranger_Talk_match_Pre_Trial_2_2023-06-19,match,pre,204.0021789
37,P037_stranger_Talk_match_Pre_Trial_3_2023-06-19,match,pre,203.0386509
37,P037_stranger_Talk_match_Pre_Trial_4_2023-06-19,match,pre,201.3436115
37,P037_stranger_Talk_match_Pre_Trial_5_2023-06-19,match,pre,201.9760104
37,P037_stranger_Talk_match_Pre_Trial_6_2023-06-19,match,pre,202.1109867
37,P037_stranger_Talk_match_Pre_Trial_7_2023-06-19,match,pre,200.6193679
37,P037_stranger_Talk_match_Pre_Trial_8_2023-06-19,match,pre,197.0287512
37,P037_stranger_Talk_match_Pre_Trial_9_2023-06-19,match,pre,197.5257969
37,P037_stranger_Talk_match_Pre_Trial_10_2023-06-19,match,pre,197.5218192
37,P037_stranger_Talk_mis_Post_Trial_1_2023-06-19,mismatch,post,210.803788
37,P037_stranger_Talk_mis_Post_Trial_2_2023-06-19,mismatch,post,213.570778
37,P037_stranger_Talk_mis_Post_Trial_3_2023-06-19,mismatch,post,213.391756
37,P037_stranger_Talk_mis_Post_Trial_4_2023-06-19,mismatch,post,209.150146
37,P037_stranger_Talk_mis_Post_Trial_5_2023-06-19,mismatch,post,211.2433119
37,P037_stranger_Talk_mis_Post_Trial_6_2023-06-19,mismatch,post,211.9736581
37,P037_stranger_Talk_mis_Post_Trial_7_2023-06-19,mismatch,post,214.9814198
37,P037_stranger_Talk_mis_Post_Trial_8_2023-06-19,mismatch,post,208.3577453
37,P037_stranger_Talk_mis_Post_Trial_9_2023-06-19,mismatch,post,210.5064106
37,P037_stranger_Talk_mis_Post_Trial_10_2023-06-19,mismatch,post,206.4103042
37,P037_stranger_Talk_mis_Pre_Trial_1_2023-06-19,mismatch,pre,221.8870976
37,P037_stranger_Talk_mis_Pre_Trial_2_2023-06-19,mismatch,pre,211.966774
37,P037_stranger_Talk_mis_Pre_Trial_3_2023-06-19,mismatch,pre,215.4671723
37,P037_stranger_Talk_mis_Pre_Trial_4_2023-06-19,mismatch,pre,204.2086827
37,P037_stranger_Talk_mis_Pre_Trial_5_2023-06-19,mismatch,pre,206.295555
37,P037_stranger_Talk_mis_Pre_Trial_6_2023-06-19,mismatch,pre,206.7080023
37,P037_stranger_Talk_mis_Pre_Trial_7_2023-06-19,mismatch,pre,212.0287551
37,P037_stranger_Talk_mis_Pre_Trial_8_2023-06-19,mismatch,pre,207.6854184
37,P037_stranger_Talk_mis_Pre_Trial_9_2023-06-19,mismatch,pre,218.0439258
37,P037_stranger_Talk_mis_Pre_Trial_10_2023-06-19,mismatch,pre,212.6510727
38,P038_stranger_Talk_match_Post_Trial_1_2023-06-20,match,post,231.9961187
38,P038_stranger_Talk_match_Post_Trial_2_2023-06-20,match,post,233.7492508
38,P038_stranger_Talk_match_Post_Trial_3_2023-06-20,match,post,232.932116
38,P038_stranger_Talk_match_Post_Trial_4_2023-06-20,match,post,230.8569087
38,P038_stranger_Talk_match_Post_Trial_5_2023-06-20,match,post,234.4295448
38,P038_stranger_Talk_match_Post_Trial_6_2023-06-20,match,post,233.8743629
38,P038_stranger_Talk_match_Post_Trial_7_2023-06-20,match,post,232.9102544
38,P038_stranger_Talk_match_Post_Trial_8_2023-06-20,match,post,232.6375959
38,P038_stranger_Talk_match_Post_Trial_9_2023-06-20,match,post,233.0375588
38,P038_stranger_Talk_match_Post_Trial_10_2023-06-20,match,post,231.0932289
38,P038_stranger_Talk_match_Pre_Trial_1_2023-06-20,match,pre,208.3151396
38,P038_stranger_Talk_match_Pre_Trial_2_2023-06-20,match,pre,207.896397
38,P038_stranger_Talk_match_Pre_Trial_3_2023-06-20,match,pre,213.5217264
38,P038_stranger_Talk_match_Pre_Trial_4_2023-06-20,match,pre,219.3042123
38,P038_stranger_Talk_match_Pre_Trial_5_2023-06-20,match,pre,213.5446785
38,P038_stranger_Talk_match_Pre_Trial_6_2023-06-20,match,pre,217.1888345
38,P038_stranger_Talk_match_Pre_Trial_7_2023-06-20,match,pre,216.2815366
38,P038_stranger_Talk_match_Pre_Trial_8_2023-06-20,match,pre,215.8303427
38,P038_stranger_Talk_match_Pre_Trial_9_2023-06-20,match,pre,211.9350647
38,P038_stranger_Talk_match_Pre_Trial_10_2023-06-20,match,pre,209.3416398
38,P038_stranger_Talk_mis_Post_Trial_1_2023-06-20,mismatch,post,221.6468309
38,P038_stranger_Talk_mis_Post_Trial_2_2023-06-20,mismatch,post,225.9425359
38,P038_stranger_Talk_mis_Post_Trial_3_2023-06-20,mismatch,post,217.1345335
38,P038_stranger_Talk_mis_Post_Trial_4_2023-06-20,mismatch,post,226.717053
38,P038_stranger_Talk_mis_Post_Trial_5_2023-06-20,mismatch,post,223.5819365
38,P038_stranger_Talk_mis_Post_Trial_6_2023-06-20,mismatch,post,220.8884914
38,P038_stranger_Talk_mis_Post_Trial_7_2023-06-20,mismatch,post,208.3186286
38,P038_stranger_Talk_mis_Post_Trial_8_2023-06-20,mismatch,post,221.0546442
38,P038_stranger_Talk_mis_Post_Trial_9_2023-06-20,mismatch,post,207.6778903
38,P038_stranger_Talk_mis_Post_Trial_10_2023-06-20,mismatch,post,220.147076
38,P038_stranger_Talk_mis_Pre_Trial_1_2023-06-20,mismatch,pre,209.2738679
38,P038_stranger_Talk_mis_Pre_Trial_2_2023-06-20,mismatch,pre,195.9591481
38,P038_stranger_Talk_mis_Pre_Trial_3_2023-06-20,mismatch,pre,240.3226093
38,P038_stranger_Talk_mis_Pre_Trial_4_2023-06-20,mismatch,pre,222.8918743
38,P038_stranger_Talk_mis_Pre_Trial_5_2023-06-20,mismatch,pre,216.7270286
38,P038_stranger_Talk_mis_Pre_Trial_6_2023-06-20,mismatch,pre,202.9725646
38,P038_stranger_Talk_mis_Pre_Trial_7_2023-06-20,mismatch,pre,210.053907
38,P038_stranger_Talk_mis_Pre_Trial_8_2023-06-20,mismatch,pre,208.4172161
38,P038_stranger_Talk_mis_Pre_Trial_9_2023-06-20,mismatch,pre,200.9392308
38,P038_stranger_Talk_mis_Pre_Trial_10_2023-06-20,mismatch,pre,185.4894082
